"ano";"UF";"sexo";"idade";"cor";"mae_viva";"reg_nascimento";"UF_nasc";"alfabetizado";"anos_estudo";"renda_total"
2005;"SC";"mulher";0;"branca";1;1;;0;0;
2005;"SP";"homem";87;"branca";0;1;"PE";0;0;300
2005;"MA";"homem";15;"parda";1;1;;1;2;0
2005;"PA";"mulher";36;"parda";1;1;;1;4;0
2005;"MG";"homem";17;"preta";1;1;;1;9;0
2005;"PE";"mulher";19;"parda";1;1;"PB";1;9;0
2005;"SP";"mulher";2;"branca";1;1;;0;0;
2005;"RS";"homem";45;"branca";1;1;;0;0;0
2005;"AM";"mulher";26;"parda";0;1;;1;6;0
2005;"PB";"homem";28;"branca";1;1;;1;15;2900
2005;"RS";"homem";17;"branca";1;1;;1;10;300
2005;"PR";"mulher";16;"parda";1;1;;1;9;0
2005;"RN";"homem";22;"parda";1;1;;1;5;300
2005;"BA";"mulher";72;"parda";0;1;;0;0;300
2005;"AM";"mulher";9;"parda";1;1;;1;2;
2005;"RS";"mulher";10;"branca";1;1;;1;3;0
2005;"PA";"homem";49;"parda";1;1;;0;1;145
2005;"BA";"homem";60;"parda";0;1;;1;4;550
2005;"AC";"homem";32;"parda";1;1;;1;0;170
2005;"BA";"homem";70;"parda";0;1;;1;4;300
2005;"AL";"homem";14;"parda";1;1;;1;3;0
2005;"AL";"homem";34;"branca";1;1;;0;0;0
2005;"PR";"mulher";38;"branca";1;1;;1;6;0
2005;"PA";"homem";11;"parda";1;1;;1;2;0
2005;"PE";"mulher";31;"parda";1;1;;1;6;350
2005;"MG";"mulher";63;"branca";0;1;"BA";0;0;0
2005;"PA";"homem";4;"parda";1;1;;0;0;
2005;"MG";"homem";30;"parda";1;1;;1;8;780
2005;"BA";"mulher";5;"parda";1;1;;0;0;
2005;"GO";"mulher";9;"branca";1;1;;1;1;
2005;"MG";"mulher";41;"parda";1;1;;1;7;0
2005;"PA";"mulher";6;"parda";1;1;;0;0;
2005;"RJ";"mulher";9;"branca";1;1;;1;2;
2005;"RN";"homem";26;"parda";1;1;;1;8;400
2005;"SP";"mulher";0;"branca";1;1;;0;0;
2005;"RO";"mulher";23;"parda";1;1;"BA";1;11;0
2005;"BA";"mulher";18;"parda";1;1;;1;8;0
2005;"MT";"mulher";61;"branca";0;1;"SP";1;3;447
2005;"MG";"homem";19;"branca";1;1;;1;12;300
2005;"RJ";"mulher";14;"parda";1;1;;1;7;0
2005;"RS";"homem";36;"branca";1;1;;1;12;800
2005;"PR";"homem";13;"branca";1;1;;1;6;0
2005;"MS";"homem";53;"branca";0;1;"SC";1;2;3000
2005;"GO";"mulher";24;"branca";1;1;;1;8;365
2005;"CE";"homem";8;"branca";1;1;;1;0;
2005;"PR";"mulher";28;"parda";1;1;;1;11;440
2005;"SP";"homem";68;"branca";0;1;;1;14;2300
2005;"PR";"homem";62;"branca";0;1;;1;2;170
2005;"MG";"mulher";26;"preta";1;1;"SP";1;11;300
2005;"BA";"homem";14;"parda";1;1;;1;1;0
2005;"MT";"homem";28;"branca";1;1;"SP";1;12;5000
2005;"RS";"mulher";12;"branca";1;1;"MT";1;4;0
2005;"SC";"homem";46;"branca";1;1;;1;10;820
2005;"CE";"homem";0;"branca";1;1;;0;0;
2005;"RS";"homem";51;"branca";0;1;;1;4;1100
2005;"MG";"homem";8;"parda";1;1;;1;1;
2005;"BA";"mulher";61;"parda";0;1;;0;0;300
2005;"MS";"mulher";63;"parda";0;1;;1;2;300
2005;"RS";"homem";8;"branca";1;1;;1;1;
2005;"RS";"mulher";23;"parda";1;1;;1;2;300
2005;"PR";"homem";19;"branca";1;1;;1;7;680
2005;"RO";"mulher";10;"parda";1;1;;1;4;0
2005;"PA";"homem";16;"parda";1;1;;1;5;0
2005;"BA";"mulher";4;"branca";1;1;;0;0;
2005;"CE";"mulher";34;"parda";1;1;;1;11;300
2005;"SC";"homem";36;"parda";5;1;"PR";1;5;360
2005;"MT";"mulher";77;"branca";0;1;"SP";1;1;300
2005;"PE";"mulher";16;"parda";1;1;;1;7;0
2005;"PE";"mulher";3;"parda";1;1;;0;0;
2005;"RJ";"mulher";25;"branca";1;1;;1;4;0
2005;"MT";"homem";12;"preta";1;1;;1;4;136
2005;"SP";"mulher";44;"branca";0;1;"PR";1;11;0
2005;"SP";"homem";30;"branca";1;1;;1;11;700
2005;"SP";"mulher";31;"parda";1;1;"MG";1;4;300
2005;"MA";"mulher";43;"parda";1;1;;1;4;95
2005;"MG";"homem";25;"parda";0;1;;1;3;322
2005;"PE";"mulher";31;"parda";1;1;;1;11;500
2005;"MA";"mulher";28;"parda";1;1;;1;11;200
2005;"PA";"mulher";19;"parda";1;1;;1;10;600
2005;"RJ";"mulher";17;"branca";1;1;;1;9;0
2005;"RJ";"homem";71;"branca";0;1;;1;11;800
2005;"PI";"homem";50;"parda";1;1;;1;0;60
2005;"RO";"mulher";32;"parda";1;1;"MS";1;1;95
2005;"CE";"mulher";33;"branca";1;1;;1;3;58
2005;"RS";"mulher";69;"branca";0;1;;1;2;600
2005;"PR";"mulher";43;"branca";1;1;;1;13;1700
2005;"RJ";"homem";62;"parda";0;1;"PB";1;2;1400
2005;"PR";"homem";43;"parda";1;1;;1;5;300
2005;"PR";"homem";18;"branca";1;1;;1;8;0
2005;"MG";"mulher";39;"parda";1;1;;1;4;200
2005;"BA";"mulher";18;"parda";1;1;;1;6;0
2005;"PR";"mulher";37;"parda";1;1;;1;7;300
2005;"MS";"homem";56;"branca";0;0;"MG";1;3;456
2005;"MG";"mulher";11;"branca";1;1;;1;4;0
2005;"RJ";"homem";39;"branca";0;1;;1;15;2100
2005;"CE";"mulher";17;"parda";1;1;;1;5;80
2005;"PI";"homem";62;"branca";0;1;;0;0;300
2005;"RS";"mulher";41;"branca";1;1;;1;12;0
2005;"MG";"homem";46;"parda";1;1;;1;7;1200
2005;"AC";"homem";1;"parda";1;1;;0;0;
2005;"SC";"homem";45;"branca";1;1;;1;11;850
2005;"AM";"homem";83;"parda";0;1;;0;0;300
2005;"PA";"mulher";39;"parda";1;1;;1;11;2200
2005;"MG";"mulher";21;"parda";1;1;;1;11;400
2005;"MG";"homem";19;"branca";1;1;;1;11;0
2005;"PE";"homem";43;"parda";1;1;;1;11;300
2005;"CE";"homem";2;"branca";1;1;;0;0;
2005;"RJ";"homem";13;"branca";1;1;;1;6;0
2005;"PA";"homem";32;"parda";1;1;;1;5;0
2005;"PE";"homem";41;"branca";1;1;;1;15;825
2005;"GO";"homem";6;"parda";1;1;;1;0;
2005;"MS";"homem";15;"parda";1;1;;1;8;0
2005;"ES";"homem";23;"parda";1;1;;1;12;950
2005;"PA";"mulher";63;"parda";0;1;;1;4;300
2005;"SP";"homem";5;"parda";1;1;;1;0;
2005;"MG";"homem";28;"branca";1;1;;1;8;600
2005;"MG";"mulher";39;"branca";1;1;;1;15;3008
2005;"MS";"mulher";20;"parda";1;1;"SP";1;6;0
2005;"PA";"mulher";25;"parda";1;1;;1;8;0
2005;"PE";"homem";36;"parda";1;1;;0;1;324
2005;"MG";"homem";12;"parda";1;1;"SP";1;5;0
2005;"AM";"mulher";20;"parda";1;1;;1;4;300
2005;"MT";"mulher";6;"branca";1;1;;0;0;
2005;"GO";"mulher";52;"branca";1;1;"MG";1;11;2100
2005;"MT";"homem";23;"branca";1;1;;1;7;550
2005;"RJ";"homem";34;"parda";1;1;;1;5;320
2005;"PE";"mulher";13;"parda";1;1;;1;6;0
2005;"BA";"mulher";10;"parda";1;1;;1;3;0
2005;"MS";"homem";46;"branca";0;1;"RS";1;5;317
2005;"CE";"homem";69;"parda";0;1;;0;0;150
2005;"MS";"mulher";44;"branca";1;1;"SP";0;0;620
2005;"PE";"mulher";20;"parda";1;1;;1;8;80
2005;"PR";"mulher";43;"branca";1;1;;1;4;500
2005;"RS";"homem";15;"branca";1;1;;1;10;0
2005;"GO";"mulher";39;"branca";0;1;;1;4;100
2005;"SE";"mulher";58;"preta";0;1;;1;8;300
2005;"RS";"homem";73;"branca";0;1;;1;4;1800
2005;"RS";"mulher";13;"branca";1;1;;1;6;0
2005;"SP";"homem";40;"parda";0;1;;1;7;400
2005;"BA";"homem";61;"preta";0;1;;1;1;0
2005;"AC";"homem";23;"parda";1;1;;0;0;0
2005;"RS";"mulher";90;"branca";0;1;;0;0;300
2005;"PR";"homem";13;"parda";1;1;;1;4;0
2005;"BA";"mulher";15;"parda";1;1;;1;4;0
2005;"MG";"mulher";41;"branca";1;1;"PE";1;;0
2005;"MT";"mulher";40;"branca";1;1;"PR";1;11;0
2005;"CE";"homem";6;"parda";1;1;;0;0;
2005;"PB";"mulher";20;"parda";1;1;;1;0;15
2005;"BA";"homem";40;"preta";0;1;;1;10;860
2005;"SP";"homem";16;"branca";1;1;;1;9;0
2005;"PI";"homem";27;"parda";0;1;;1;6;450
2005;"SP";"homem";29;"parda";1;1;"PB";1;11;2200
2005;"RS";"mulher";30;"branca";1;1;;1;11;300
2005;"SP";"mulher";68;"branca";0;1;"MG";1;8;1500
2005;"BA";"homem";35;"parda";1;1;;1;5;0
2005;"PR";"homem";32;"branca";1;1;;1;4;600
2005;"PA";"homem";14;"branca";1;1;;1;5;0
2005;"AC";"homem";20;"branca";1;1;;1;8;300
2005;"ES";"mulher";45;"branca";0;1;;1;4;0
2005;"BA";"mulher";40;"parda";1;1;;1;8;420
2005;"PA";"homem";23;"parda";0;1;;1;7;300
2005;"BA";"mulher";21;"parda";1;1;;1;9;300
2005;"PA";"homem";23;"parda";1;1;"CE";1;8;280
2005;"PE";"mulher";35;"parda";1;1;;1;6;330
2005;"AM";"homem";13;"parda";1;1;;1;2;0
2005;"SE";"homem";20;"parda";1;1;;1;10;0
2005;"RN";"homem";25;"parda";1;1;;0;2;300
2005;"RS";"homem";34;"branca";1;1;;1;4;474
2005;"PE";"homem";21;"parda";1;1;;1;6;0
2005;"PE";"homem";6;"parda";1;1;;1;0;
2005;"RS";"homem";31;"parda";0;1;"SC";1;10;0
2005;"BA";"homem";38;"preta";1;1;;0;0;140
2005;"PE";"homem";38;"parda";0;1;;1;3;0
2005;"MT";"homem";28;"parda";0;1;;1;8;800
2005;"RS";"homem";22;"branca";1;1;;1;10;0
2005;"PE";"mulher";23;"branca";1;1;;1;15;1000
2005;"PA";"mulher";47;"parda";0;1;"BA";1;0;23
2005;"CE";"mulher";32;"parda";1;1;;1;13;0
2005;"CE";"mulher";13;"branca";1;1;;1;5;15
2005;"MG";"mulher";28;"parda";1;1;"BA";1;8;95
2005;"MA";"mulher";12;"branca";1;1;;1;4;0
2005;"ES";"mulher";14;"parda";1;1;;1;4;0
2005;"PA";"mulher";25;"branca";1;1;;1;11;450
2005;"MT";"mulher";25;"branca";1;1;;1;11;300
2005;"PE";"mulher";4;"parda";1;1;;0;0;
2005;"AM";"mulher";6;"parda";1;1;;1;0;
2005;"DF";"mulher";18;"branca";1;1;;1;11;0
2005;"MG";"mulher";7;"branca";1;1;;1;0;
2005;"RN";"homem";37;"parda";1;1;;1;5;500
2005;"RS";"mulher";66;"branca";1;1;;1;4;300
2005;"MG";"mulher";28;"branca";1;1;;1;11;300
2005;"BA";"homem";13;"parda";1;1;;1;6;0
2005;"RS";"mulher";18;"branca";1;1;;1;11;0
2005;"PR";"mulher";14;"parda";0;1;;1;7;0
2005;"RS";"mulher";27;"preta";1;1;;1;;0
2005;"PE";"homem";47;"branca";0;1;;1;0;300
2005;"AM";"homem";0;"parda";1;0;;0;0;
2005;"PR";"mulher";6;"branca";1;1;;0;0;
2005;"RJ";"mulher";33;"parda";1;1;;1;9;220
2005;"CE";"mulher";42;"preta";0;1;;1;5;30
2005;"TO";"homem";43;"branca";1;1;;1;4;200
2005;"GO";"homem";68;"parda";0;1;"BA";1;11;300
2005;"BA";"mulher";2;"preta";1;1;;0;0;
2005;"RJ";"homem";7;"branca";1;1;;1;0;
2005;"MG";"mulher";2;"parda";1;1;;0;0;
2005;"SP";"homem";17;"parda";1;1;"BA";1;10;400
2005;"PB";"mulher";70;"parda";0;1;;1;4;3200
2005;"PA";"mulher";11;"parda";1;1;;1;4;0
2005;"CE";"mulher";39;"parda";1;1;;1;11;400
2005;"DF";"homem";54;"branca";0;1;"RJ";1;12;2600
2005;"MG";"homem";22;"parda";1;1;;1;6;300
2005;"RS";"homem";21;"branca";1;1;;1;7;500
2005;"MG";"mulher";33;"branca";1;1;;1;4;0
2005;"SP";"homem";42;"branca";1;1;;1;11;3000
2005;"AM";"mulher";30;"parda";1;1;;1;4;0
2005;"AL";"mulher";3;"preta";1;1;;0;0;
2005;"CE";"mulher";50;"branca";1;1;;1;3;0
2005;"MG";"mulher";13;"branca";1;1;;1;6;0
2005;"RS";"homem";30;"branca";0;1;;1;10;750
2005;"SP";"homem";31;"branca";1;1;;1;8;700
2005;"PE";"homem";19;"parda";1;1;;1;2;250
2005;"PE";"mulher";38;"branca";1;1;"MG";1;15;0
2005;"SP";"mulher";24;"parda";1;1;"BA";1;10;0
2005;"CE";"homem";63;"parda";0;1;;0;0;0
2005;"BA";"homem";29;"preta";0;1;;1;5;450
2005;"GO";"mulher";31;"parda";0;1;;1;8;0
2005;"RN";"homem";0;"branca";1;1;;0;0;
2005;"AM";"mulher";37;"preta";1;1;"BA";1;2;0
2005;"MG";"mulher";2;"branca";1;1;;0;0;
2005;"CE";"mulher";27;"parda";1;1;;0;0;0
2005;"ES";"mulher";28;"preta";1;1;"BA";1;6;345
2005;"BA";"mulher";37;"preta";1;1;;1;10;360
2005;"PR";"mulher";20;"branca";1;1;;1;11;500
2005;"PE";"homem";12;"branca";1;1;;1;3;0
2005;"BA";"homem";2;"parda";1;1;;0;0;
2005;"MG";"homem";4;"branca";1;1;;0;0;
2005;"CE";"mulher";34;"branca";0;1;;1;11;300
2005;"RS";"mulher";24;"branca";1;1;;1;15;460
2005;"PA";"mulher";7;"branca";1;1;;1;1;
2005;"PA";"mulher";40;"parda";1;1;;1;4;0
2005;"RO";"homem";30;"branca";1;1;"ES";1;11;250
2005;"RS";"mulher";6;"branca";1;1;;1;0;
2005;"SP";"mulher";81;"branca";0;1;;1;8;450
2005;"DF";"mulher";6;"branca";1;1;;1;0;
2005;"MG";"mulher";1;"parda";1;1;;0;0;
2005;"SP";"homem";17;"branca";1;1;;1;4;0
2005;"RS";"homem";3;"branca";1;1;;0;0;
2005;"PE";"homem";13;"parda";1;1;;1;4;0
2005;"PE";"homem";35;"branca";1;1;;1;5;600
2005;"PA";"mulher";3;"parda";1;1;;0;0;
2005;"SP";"homem";37;"branca";1;1;"CE";1;11;700
2005;"PR";"homem";41;"branca";1;1;;1;9;2000
2005;"SP";"mulher";87;"branca";0;1;"PE";0;0;300
2005;"SP";"homem";12;"parda";1;1;"MG";1;3;65
2005;"PA";"mulher";20;"parda";1;1;;1;1;0
2005;"SP";"homem";;"branca";1;1;;1;6;450
2005;"MG";"homem";44;"branca";0;1;;1;6;780
2005;"BA";"homem";35;"preta";1;1;;1;0;300
2005;"GO";"homem";20;"parda";5;1;"DF";1;7;300
2005;"MG";"homem";36;"parda";0;1;;1;8;1200
2005;"PI";"mulher";3;"branca";1;1;;0;0;
2005;"BA";"mulher";24;"preta";1;1;;1;9;200
2005;"MG";"homem";47;"preta";1;1;;1;5;320
2005;"ES";"homem";44;"parda";1;1;"MG";1;8;328
2005;"SP";"mulher";25;"branca";1;1;;1;8;550
2005;"SC";"mulher";15;"branca";0;1;;1;5;0
2005;"BA";"mulher";53;"parda";1;1;;1;7;300
2005;"RJ";"homem";69;"branca";0;1;;1;2;500
2005;"PR";"mulher";38;"branca";0;1;;1;8;320
2005;"SP";"mulher";66;"branca";0;1;;1;8;900
2005;"SP";"mulher";48;"branca";1;1;;1;11;1100
2005;"TO";"homem";1;"parda";1;1;;0;0;
2005;"CE";"homem";34;"parda";1;1;"PB";1;5;450
2005;"PE";"homem";13;"branca";1;1;;1;4;0
2005;"MG";"homem";26;"parda";1;1;;1;7;250
2005;"RJ";"mulher";33;"branca";1;1;;1;8;280
2005;"BA";"homem";60;"parda";0;1;;0;0;220
2005;"SP";"homem";30;"branca";1;1;;1;11;800
2005;"SP";"homem";36;"branca";0;1;;1;11;1000
2005;"SE";"mulher";88;"parda";0;1;;1;0;300
2005;"TO";"mulher";23;"parda";1;1;"GO";1;6;0
2005;"SE";"mulher";71;"parda";0;1;;0;1;650
2005;"BA";"homem";4;"parda";1;1;;0;0;
2005;"BA";"homem";32;"parda";1;1;;1;3;300
2005;"MG";"homem";19;"parda";1;1;;1;10;300
2005;"AC";"homem";38;"parda";0;1;;0;0;380
2005;"RJ";"homem";10;"branca";1;1;;1;2;0
2005;"SC";"homem";55;"branca";1;1;;1;4;620
2005;"ES";"mulher";16;"parda";1;1;;1;9;0
2005;"PR";"mulher";15;"branca";1;1;;1;8;0
2005;"MA";"mulher";26;"parda";1;1;;1;1;95
2005;"PR";"homem";2;"branca";1;1;;0;0;
2005;"PI";"mulher";4;"parda";1;1;;0;0;
2005;"RJ";"mulher";13;"parda";1;1;;1;6;0
2005;"PE";"homem";42;"parda";1;1;;1;6;700
2005;"PB";"homem";27;"parda";0;1;;1;11;0
2005;"PA";"homem";55;"parda";1;1;"CE";0;0;230
2005;"BA";"mulher";39;"preta";0;1;;1;10;1200
2005;"GO";"homem";7;"parda";1;1;;1;0;
2005;"BA";"mulher";29;"parda";1;1;;1;15;1500
2005;"MG";"homem";22;"branca";1;1;"SP";1;7;450
2005;"PR";"mulher";9;"branca";1;1;;1;2;
2005;"AL";"mulher";17;"branca";1;1;;1;3;0
2005;"PA";"homem";20;"parda";1;1;;1;4;0
2005;"BA";"mulher";11;"branca";1;1;;1;4;0
2005;"GO";"homem";30;"branca";1;1;;1;11;820
2005;"AL";"mulher";26;"branca";1;1;;0;0;80
2005;"MG";"mulher";41;"branca";1;1;;1;2;150
2005;"MG";"homem";1;"branca";1;1;;0;0;
2005;"RJ";"mulher";62;"parda";0;1;"PE";1;4;300
2005;"BA";"homem";4;"branca";1;1;;0;0;
2005;"BA";"mulher";19;"parda";1;1;;1;4;0
2005;"PB";"mulher";15;"branca";1;1;;1;7;0
2005;"AC";"mulher";21;"parda";1;1;;1;11;0
2005;"SE";"mulher";53;"branca";0;1;;1;9;350
2005;"BA";"homem";11;"parda";1;1;;1;1;0
2005;"CE";"homem";23;"parda";1;1;;1;13;1450
2005;"GO";"homem";38;"preta";1;1;;1;4;300
2005;"CE";"mulher";38;"preta";0;1;;1;4;120
2005;"GO";"mulher";32;"branca";1;1;;1;11;450
2005;"SP";"mulher";17;"branca";1;1;;1;10;500
2005;"MT";"homem";77;"branca";0;1;"MG";1;3;300
2005;"PE";"homem";30;"parda";1;1;;1;2;160
2005;"MT";"mulher";80;"branca";0;1;"MG";1;4;600
2005;"MS";"homem";41;"preta";1;1;;1;9;527
2005;"BA";"homem";33;"parda";1;1;;1;11;600
2005;"MG";"mulher";29;"parda";1;1;;1;11;1800
2005;"RJ";"mulher";44;"branca";1;1;;1;15;800
2005;"SC";"homem";9;"branca";1;1;;1;2;
2005;"PE";"homem";29;"parda";1;1;;1;9;150
2005;"PE";"homem";1;"branca";1;1;;0;0;
2005;"RJ";"mulher";8;"branca";1;1;;1;1;
2005;"RO";"mulher";55;"branca";0;1;"ES";1;2;30
2005;"RS";"homem";22;"branca";1;1;;1;5;700
2005;"MG";"homem";1;"branca";1;1;;0;0;
2005;"RS";"homem";50;"preta";0;1;;1;4;450
2005;"RS";"mulher";15;"branca";1;1;;1;9;300
2005;"BA";"mulher";22;"parda";0;1;;1;11;295
2005;"MG";"homem";43;"branca";0;1;;1;11;500
2005;"PA";"mulher";17;"branca";1;1;;1;10;0
2005;"PE";"homem";10;"parda";1;1;;0;1;0
2005;"SC";"homem";47;"branca";1;1;;1;7;1000
2005;"RJ";"homem";16;"parda";1;1;;1;7;480
2005;"RS";"mulher";17;"branca";1;1;;1;8;0
2005;"MG";"homem";15;"parda";1;1;;1;7;0
2005;"DF";"mulher";32;"branca";1;1;;1;8;350
2005;"PI";"homem";15;"preta";1;1;;1;8;0
2005;"CE";"homem";24;"parda";1;1;;1;0;0
2005;"GO";"homem";16;"branca";1;1;;1;8;300
2005;"MG";"homem";32;"branca";1;1;;1;5;800
2005;"BA";"mulher";21;"branca";1;1;;1;11;0
2005;"RS";"homem";52;"branca";1;1;;1;0;1500
2005;"PA";"homem";15;"parda";1;1;;1;6;0
2005;"BA";"homem";2;"parda";1;1;;0;0;
2005;"PA";"homem";16;"parda";1;1;;1;6;160
2005;"DF";"mulher";7;"branca";1;1;;0;0;
2005;"SP";"homem";57;"branca";1;1;;1;4;1080
2005;"AM";"homem";18;"parda";1;1;;1;3;0
2005;"MT";"homem";5;"branca";1;1;;0;0;
2005;"CE";"homem";80;"branca";0;1;"RN";1;4;900
2005;"RS";"mulher";35;"branca";1;1;;1;2;350
2005;"MG";"homem";22;"parda";1;1;;1;11;380
2005;"MG";"homem";53;"branca";0;1;;1;11;2450
2005;"MG";"mulher";25;"parda";1;1;;1;11;0
2005;"SC";"mulher";9;"branca";1;1;;1;2;
2005;"RS";"mulher";22;"branca";1;1;;1;6;0
2005;"PR";"homem";28;"branca";1;1;;1;7;300
2005;"SP";"homem";26;"branca";1;1;;1;11;600
2005;"MG";"mulher";45;"branca";1;1;;1;8;600
2005;"RS";"mulher";26;"branca";1;1;;1;3;0
2005;"MG";"mulher";6;"branca";1;1;;1;0;
2005;"CE";"homem";63;"parda";0;1;;0;0;300
2005;"MS";"mulher";31;"branca";1;1;"PR";1;9;4000
2005;"AC";"homem";4;"branca";1;1;;0;0;
2005;"RO";"mulher";9;"parda";1;1;;1;1;
2005;"PA";"mulher";11;"parda";1;1;;1;4;0
2005;"ES";"mulher";22;"parda";1;1;"MG";1;5;300
2005;"PE";"mulher";3;"parda";1;1;;0;0;
2005;"AL";"mulher";51;"parda";0;1;;0;0;0
2005;"RO";"mulher";16;"parda";1;1;;1;6;0
2005;"AM";"mulher";7;"parda";1;1;;1;1;
2005;"AP";"mulher";0;"branca";1;1;;0;0;
2005;"RN";"homem";3;"branca";1;1;;0;0;
2005;"SP";"mulher";20;"branca";1;1;;0;0;0
2005;"BA";"mulher";38;"preta";1;1;;1;11;400
2005;"MS";"mulher";10;"branca";1;1;;1;2;0
2005;"PE";"mulher";55;"preta";0;1;;1;3;300
2005;"SP";"homem";39;"branca";1;1;;1;7;2000
2005;"RS";"mulher";42;"branca";1;1;;1;8;0
2005;"GO";"homem";40;"branca";0;1;;1;8;700
2005;"PR";"mulher";43;"branca";1;1;;1;5;750
2005;"MG";"homem";19;"branca";1;1;;1;8;0
2005;"TO";"homem";22;"preta";0;1;;1;10;500
2005;"PR";"homem";6;"branca";1;1;;1;0;
2005;"SP";"homem";17;"branca";1;1;;1;7;0
2005;"SP";"homem";1;"parda";1;1;;0;0;
2005;"PR";"homem";10;"parda";0;1;;1;4;0
2005;"PR";"mulher";10;"branca";1;1;;1;4;0
2005;"AP";"mulher";19;"parda";1;1;"PA";1;10;0
2005;"BA";"mulher";20;"parda";1;1;;1;10;0
2005;"BA";"mulher";20;"parda";1;1;"PE";1;9;0
2005;"PR";"homem";79;"branca";1;1;"RS";0;0;600
2005;"GO";"homem";7;"branca";1;1;;1;1;
2005;"RS";"homem";12;"branca";1;1;;1;5;0
2005;"SP";"mulher";58;"branca";1;1;;1;11;180
2005;"RJ";"mulher";4;"parda";1;1;;0;0;
2005;"SC";"mulher";41;"preta";0;1;;1;14;1650
2005;"RN";"mulher";13;"parda";1;1;;1;3;0
2005;"GO";"mulher";29;"parda";1;1;"RN";0;1;0
2005;"PE";"homem";1;"parda";1;1;;0;0;
2005;"MG";"mulher";26;"parda";1;1;;1;11;0
2005;"SE";"homem";31;"parda";1;1;;1;8;350
2005;"RJ";"homem";49;"branca";0;1;;1;15;15000
2005;"CE";"mulher";52;"branca";0;1;"PE";0;2;0
2005;"RS";"mulher";10;"branca";1;1;;1;4;0
2005;"BA";"homem";0;"preta";1;1;;0;0;
2005;"MG";"homem";16;"branca";1;1;;1;10;150
2005;"GO";"mulher";39;"parda";0;1;;1;11;3200
2005;"SP";"homem";32;"branca";1;1;;1;11;2000
2005;"AC";"homem";20;"parda";1;1;;1;6;0
2005;"PE";"homem";29;"parda";1;1;;1;4;200
2005;"PA";"mulher";13;"parda";1;1;;1;6;0
2005;"CE";"homem";19;"parda";1;1;;1;8;200
2005;"SP";"mulher";70;"parda";0;1;;0;0;300
2005;"MG";"mulher";48;"preta";1;1;;1;9;300
2005;"PA";"mulher";1;"parda";1;1;"TO";0;0;
2005;"PE";"mulher";14;"branca";1;1;;1;5;0
2005;"RN";"mulher";38;"parda";1;1;;0;3;0
2005;"PR";"homem";24;"amarela";1;1;;1;11;810
2005;"RJ";"mulher";61;"parda";0;1;"PB";1;2;300
2005;"PB";"mulher";33;"branca";1;1;;1;15;1500
2005;"SC";"mulher";20;"branca";1;1;;1;11;0
2005;"CE";"mulher";27;"parda";1;1;;1;5;0
2005;"SC";"mulher";42;"branca";1;1;;1;11;0
2005;"CE";"mulher";51;"parda";1;1;;1;9;300
2005;"BA";"homem";59;"parda";1;1;;1;8;1600
2005;"RS";"mulher";30;"branca";1;1;;1;13;1300
2005;"PE";"mulher";23;"branca";1;1;;1;15;300
2005;"AL";"mulher";27;"parda";1;1;;0;0;95
2005;"BA";"mulher";12;"branca";1;1;;1;4;0
2005;"PE";"mulher";1;"parda";1;1;;0;0;
2005;"CE";"mulher";48;"branca";1;1;;1;5;0
2005;"BA";"mulher";12;"parda";1;1;;1;5;0
2005;"RJ";"mulher";48;"preta";0;1;"MG";1;0;120
2005;"PE";"homem";59;"preta";0;1;;1;1;400
2005;"BA";"homem";36;"branca";1;1;;1;11;500
2005;"GO";"mulher";48;"parda";0;1;;1;4;15
2005;"RJ";"homem";4;"branca";1;1;;0;0;
2005;"SP";"mulher";26;"branca";1;1;;1;15;1900
2005;"SP";"mulher";52;"branca";1;1;;1;15;0
2005;"RN";"homem";16;"parda";1;1;;1;5;0
2005;"PE";"mulher";25;"parda";1;1;;1;2;25
2005;"RJ";"homem";58;"branca";0;1;"MG";1;4;200
2005;"TO";"mulher";12;"parda";1;1;;1;5;50
2005;"RJ";"homem";31;"parda";1;1;"AL";0;0;428
2005;"MG";"homem";17;"parda";1;1;;1;8;300
2005;"RS";"mulher";61;"branca";0;1;;1;0;350
2005;"SP";"homem";1;"branca";1;1;;0;0;
2005;"BA";"mulher";71;"parda";0;1;;1;2;300
2005;"PR";"mulher";38;"branca";1;1;"RS";1;9;450
2005;"PR";"mulher";17;"amarela";1;1;;1;7;0
2005;"DF";"mulher";38;"branca";1;1;;1;4;300
2005;"RS";"mulher";6;"preta";1;1;;0;0;
2005;"SP";"mulher";8;"branca";1;1;;1;1;
2005;"DF";"mulher";32;"branca";1;1;"MA";1;15;5500
2005;"MG";"mulher";9;"parda";1;1;;1;1;
2005;"MG";"mulher";67;"branca";0;1;;1;2;0
2005;"ES";"mulher";12;"parda";1;1;;1;7;0
2005;"MG";"mulher";20;"parda";1;1;;1;11;0
2005;"BA";"mulher";8;"preta";1;1;;1;1;
2005;"RS";"homem";48;"branca";0;1;;0;1;480
2005;"MA";"mulher";59;"parda";0;1;;0;0;600
2005;"RJ";"mulher";12;"branca";1;1;;1;4;0
2005;"PA";"mulher";11;"parda";1;1;;1;3;0
2005;"RJ";"homem";67;"branca";0;1;;1;5;150
2005;"ES";"mulher";22;"branca";1;1;"SP";1;14;300
2005;"MT";"homem";60;"branca";0;1;"PR";1;4;680
2005;"MA";"homem";6;"parda";1;1;;0;0;
2005;"SC";"homem";48;"branca";1;1;;1;8;2000
2005;"SP";"mulher";82;"branca";0;1;;0;0;300
2005;"MG";"homem";35;"parda";1;1;;1;7;1500
